StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade,EngagementScore,AcademicIndex,MotivationEngagementRatio,Cluster,PCA1,PCA2,PCA3,ClusterLabel
18,76,0,0,2,1,0,20,2,13,1,83,97,0,0,0,32.333333333333336,59.099999999999994,2.0,1,1.6609550758195624,0.15941608625910292,-0.9815541300811054,Consistent Learners
18,76,0,0,2,1,0,28,3,18,1,62,52,0,1,3,27.0,45.6,1.0,0,-1.299277143188507,-0.9421741867218396,-0.30250228871642004,High Achievers
18,76,0,0,2,1,0,20,3,2,1,87,98,1,2,0,30.0,59.4,0.6666666666666666,1,1.2098619571621128,0.4744875710456632,-1.4419719354037217,Consistent Learners
18,76,0,0,2,1,0,29,2,16,1,55,93,1,0,0,24.0,57.9,2.0,2,-0.10299693972617578,1.5108128714151872,-0.9216539944450657,At-Risk Students
18,76,2,1,2,1,0,20,2,13,1,83,97,0,0,0,32.333333333333336,59.099999999999994,2.0,1,1.6609550758195624,0.15941608625910292,-0.9815541300811054,Consistent Learners
18,76,2,1,2,1,0,28,3,18,1,62,52,0,1,3,27.0,45.6,1.0,0,-1.299277143188507,-0.9421741867218396,-0.30250228871642004,High Achievers
18,76,2,1,2,1,0,20,3,2,1,87,98,1,2,0,30.0,59.4,0.6666666666666666,1,1.2098619571621128,0.4744875710456632,-1.4419719354037217,Consistent Learners
18,76,2,1,2,1,0,29,2,16,1,55,93,1,0,0,24.0,57.9,2.0,2,-0.10299693972617578,1.5108128714151872,-0.9216539944450657,At-Risk Students
18,76,1,0,0,1,0,20,2,13,1,83,97,0,0,0,32.333333333333336,59.099999999999994,0.0,1,1.6554120439146782,0.20063017917437626,-0.09045979109086186,Consistent Learners
18,76,1,0,0,1,0,28,3,18,1,62,52,0,1,3,27.0,45.6,0.0,0,-1.304820175093391,-0.9009600938065663,0.5885920502738233,High Achievers
18,76,1,0,0,1,0,20,3,2,1,87,98,1,2,0,30.0,59.4,0.0,1,1.2043189252572286,0.5157016639609366,-0.5508775964134783,Consistent Learners
18,76,1,0,0,1,0,29,2,16,1,55,93,1,0,0,24.0,57.9,0.0,2,-0.10853997163105981,1.5520269643304605,-0.030559655454822292,At-Risk Students
12,80,0,0,2,1,0,25,1,20,1,97,86,1,1,0,39.333333333333336,54.6,1.0,1,2.3135511139211453,-1.847723894647701,-0.60845085838183,Consistent Learners
12,80,0,0,2,1,0,20,1,3,0,90,66,1,2,2,31.0,48.6,0.6666666666666666,3,-0.1846218177333171,-1.23358295529155,-1.411040656238801,Growth Potential
12,80,1,0,1,1,0,25,1,20,1,97,86,1,1,0,39.333333333333336,54.6,0.5,1,2.310779597968703,-1.8271168481900641,-0.16290368888670823,Consistent Learners
12,80,1,0,1,1,0,20,1,3,0,90,66,1,2,2,31.0,48.6,0.3333333333333333,3,-0.18739333368575914,-1.2129759088339134,-0.9654934867436791,Growth Potential
12,80,0,0,1,1,0,25,1,20,1,97,86,1,1,0,39.333333333333336,54.6,0.5,1,2.310779597968703,-1.8271168481900641,-0.16290368888670823,Consistent Learners
12,80,0,0,1,1,0,20,1,3,0,90,66,1,2,2,31.0,48.6,0.3333333333333333,3,-0.18739333368575914,-1.2129759088339134,-0.9654934867436791,Growth Potential
12,80,1,1,2,1,0,25,1,20,1,97,86,1,1,0,39.333333333333336,54.6,1.0,1,2.3135511139211453,-1.847723894647701,-0.60845085838183,Consistent Learners
12,80,1,1,2,1,0,20,1,3,0,90,66,1,2,2,31.0,48.6,0.6666666666666666,3,-0.1846218177333171,-1.23358295529155,-1.411040656238801,Growth Potential
15,79,1,0,0,1,1,20,0,13,0,92,45,1,0,3,35.0,43.2,0.0,3,-0.1522257307531487,-2.5546809254572485,0.5482701858449305,Growth Potential
15,79,1,0,0,1,1,19,1,0,1,93,81,1,2,1,31.333333333333332,54.0,0.0,1,0.6223366171461143,-0.48695872903568593,0.4236460309840978,Consistent Learners
15,79,1,0,0,1,1,27,2,7,1,76,80,1,2,1,28.0,53.7,0.0,2,-0.021296411182544963,0.058517917878031685,0.12538917558728976,At-Risk Students
15,79,1,1,1,1,1,20,0,13,0,92,45,1,0,3,35.0,43.2,1.0,3,-0.14945421480070675,-2.575287971914885,0.10272301634980881,Growth Potential
15,79,1,1,1,1,1,19,1,0,1,93,81,1,2,1,31.333333333333332,54.0,0.3333333333333333,1,0.6251081330985564,-0.5075657754933226,-0.02190113851102385,Consistent Learners
15,79,1,1,1,1,1,27,2,7,1,76,80,1,2,1,28.0,53.7,0.3333333333333333,2,-0.01852489523010289,0.03791087142039499,-0.32015799390783195,At-Risk Students
13,70,1,0,1,1,0,19,0,8,1,65,52,1,1,3,24.666666666666668,41.8,0.5,0,-2.387148272025928,-1.0228339022532595,0.5781450424337798,High Achievers
13,70,1,0,1,1,0,20,0,13,1,87,75,1,2,1,33.666666666666664,48.7,0.3333333333333333,3,0.3299598128993271,-1.7207066596973208,0.02859481203724242,Growth Potential
13,70,1,0,1,1,0,28,0,0,1,55,86,1,0,0,18.666666666666668,52.0,1.0,0,-2.0646420075045246,1.6469035614412733,-0.20818980142025706,High Achievers
13,70,1,1,1,1,0,19,0,8,1,65,52,1,1,3,24.666666666666668,41.8,0.5,0,-2.387148272025928,-1.0228339022532595,0.5781450424337798,High Achievers
13,70,1,1,1,1,0,20,0,13,1,87,75,1,2,1,33.666666666666664,48.7,0.3333333333333333,3,0.3299598128993271,-1.7207066596973208,0.02859481203724242,Growth Potential
13,70,1,1,1,1,0,28,0,0,1,55,86,1,0,0,18.666666666666668,52.0,1.0,0,-2.0646420075045246,1.6469035614412733,-0.20818980142025706,High Achievers
13,70,0,1,2,1,0,19,0,8,1,65,52,1,1,3,24.666666666666668,41.8,1.0,0,-2.384376756073486,-1.0434409487108962,0.1325978729386581,High Achievers
13,70,0,1,2,1,0,20,0,13,1,87,75,1,2,1,33.666666666666664,48.7,0.6666666666666666,3,0.33273132885176915,-1.7413137061549575,-0.4169523574578793,Growth Potential
13,70,0,1,2,1,0,28,0,0,1,55,86,1,0,0,18.666666666666668,52.0,2.0,0,-2.0618704915520825,1.6262965149836366,-0.6537369709153787,High Achievers
31,80,2,1,0,1,0,19,0,14,1,91,80,1,2,1,35.333333333333336,60.4,0.0,1,2.358110413198135,-0.18013316660062115,1.7023727219529168,Consistent Learners
31,80,1,1,2,1,0,19,0,14,1,91,80,1,2,1,35.333333333333336,60.4,0.6666666666666666,1,2.3636534451030196,-0.2213472595158946,0.8112783829626731,Consistent Learners
28,65,1,1,1,1,1,25,0,10,1,70,64,1,0,2,27.0,49.900000000000006,1.0,0,-0.7085491954641451,-0.13517784408744468,1.0022015968187323,High Achievers
28,65,1,1,2,1,1,25,0,10,1,70,64,1,0,2,27.0,49.900000000000006,2.0,0,-0.705777679511703,-0.15578489054508138,0.5566544273236105,High Achievers
13,90,1,0,1,1,0,26,1,1,1,94,81,1,2,1,32.0,56.5,0.3333333333333333,1,1.096029059415465,-0.24563310267263147,0.261218144185171,Consistent Learners
23,81,0,1,1,1,0,19,3,6,0,56,59,1,2,2,20.666666666666668,51.2,0.3333333333333333,0,-1.7253667602172431,1.0702529533626781,-0.8335735746768724,High Achievers
23,81,0,1,1,1,0,26,0,5,1,89,83,1,1,1,31.666666666666668,58.4,0.5,1,1.3483938002457039,0.2089911531284649,0.8100572928298807,Consistent Learners
23,81,0,1,2,1,0,19,3,6,0,56,59,1,2,2,20.666666666666668,51.2,0.6666666666666666,0,-1.722595244264801,1.0496459069050414,-1.279120744171994,High Achievers
23,81,0,1,2,1,0,26,0,5,1,89,83,1,1,1,31.666666666666668,58.4,1.0,1,1.351165316198146,0.18838410667082817,0.3645101233347591,Consistent Learners
23,81,0,0,1,1,0,19,3,6,0,56,59,1,2,2,20.666666666666668,51.2,0.3333333333333333,0,-1.7253667602172431,1.0702529533626781,-0.8335735746768724,High Achievers
23,81,0,0,1,1,0,26,0,5,1,89,83,1,1,1,31.666666666666668,58.4,0.5,1,1.3483938002457039,0.2089911531284649,0.8100572928298807,Consistent Learners
23,81,2,0,0,1,0,19,3,6,0,56,59,1,2,2,20.666666666666668,51.2,0.0,0,-1.728138276169685,1.0908599998203148,-0.38802640518175063,High Achievers
23,81,2,0,0,1,0,26,0,5,1,89,83,1,1,1,31.666666666666668,58.4,0.0,1,1.345622284293262,0.22959819958610156,1.2556044623250027,Consistent Learners
24,89,2,1,1,1,0,29,3,7,1,66,90,1,1,0,24.666666666666668,63.3,0.5,2,0.771122181794944,2.169551565616305,0.012058361858065737,At-Risk Students
24,89,2,1,1,1,0,26,0,7,0,98,62,1,1,2,35.0,54.89999999999999,0.5,1,1.5075317115699434,-0.8561079908477753,0.48983056558731647,Consistent Learners
24,89,1,1,1,1,0,29,3,7,1,66,90,1,1,0,24.666666666666668,63.3,0.5,2,0.771122181794944,2.169551565616305,0.012058361858065737,At-Risk Students
24,89,1,1,1,1,0,26,0,7,0,98,62,1,1,2,35.0,54.89999999999999,0.5,1,1.5075317115699434,-0.8561079908477753,0.48983056558731647,Consistent Learners
24,89,1,0,1,1,0,29,3,7,1,66,90,1,1,0,24.666666666666668,63.3,0.5,2,0.771122181794944,2.169551565616305,0.012058361858065737,At-Risk Students
24,89,1,0,1,1,0,26,0,7,0,98,62,1,1,2,35.0,54.89999999999999,0.5,1,1.5075317115699434,-0.8561079908477753,0.48983056558731647,Consistent Learners
24,89,1,1,1,0,0,29,3,7,1,66,90,1,1,0,24.666666666666668,63.3,0.5,2,0.771122181794944,2.169551565616305,0.012058361858065737,At-Risk Students
24,89,1,1,1,0,0,26,0,7,0,98,62,1,1,2,35.0,54.89999999999999,0.5,1,1.5075317115699434,-0.8561079908477753,0.48983056558731647,Consistent Learners
23,68,0,0,1,1,0,28,2,9,0,61,93,0,2,0,23.333333333333332,57.5,0.3333333333333333,2,-0.29573313550599506,1.5054503434711357,-1.7677819773008545,At-Risk Students
23,68,0,0,1,1,0,26,2,3,1,88,71,1,0,1,30.666666666666668,50.900000000000006,1.0,3,0.1487947207230495,-0.7213238866876192,0.05226860269103526,Growth Potential
23,68,0,0,1,1,0,28,1,1,0,82,99,1,2,0,27.666666666666668,59.3,0.3333333333333333,2,0.7539360428237457,0.9977249585288652,-1.5840904184978062,At-Risk Students
23,68,0,0,1,1,0,20,1,3,0,77,69,0,1,2,26.666666666666668,50.3,0.5,0,-0.714168541438756,-0.07985082236014958,-0.8267206500700088,High Achievers
23,68,2,1,2,1,0,28,2,9,0,61,93,0,2,0,23.333333333333332,57.5,0.6666666666666666,2,-0.2929616195535529,1.484843297013499,-2.213329146795976,At-Risk Students
23,68,2,1,2,1,0,26,2,3,1,88,71,1,0,1,30.666666666666668,50.900000000000006,2.0,3,0.15156623667549152,-0.7419309331452558,-0.3932785668040865,Growth Potential
23,68,2,1,2,1,0,28,1,1,0,82,99,1,2,0,27.666666666666668,59.3,0.6666666666666666,2,0.7567075587761878,0.9771179120712286,-2.0296375879929283,At-Risk Students
23,68,2,1,2,1,0,20,1,3,0,77,69,0,1,2,26.666666666666668,50.3,1.0,0,-0.711397025486314,-0.10045786881778626,-1.2722678195651302,High Achievers
23,68,1,0,1,1,0,28,2,9,0,61,93,0,2,0,23.333333333333332,57.5,0.3333333333333333,2,-0.29573313550599506,1.5054503434711357,-1.7677819773008545,At-Risk Students
23,68,1,0,1,1,0,26,2,3,1,88,71,1,0,1,30.666666666666668,50.900000000000006,1.0,3,0.1487947207230495,-0.7213238866876192,0.05226860269103526,Growth Potential
23,68,1,0,1,1,0,28,1,1,0,82,99,1,2,0,27.666666666666668,59.3,0.3333333333333333,2,0.7539360428237457,0.9977249585288652,-1.5840904184978062,At-Risk Students
23,68,1,0,1,1,0,20,1,3,0,77,69,0,1,2,26.666666666666668,50.3,0.5,0,-0.714168541438756,-0.07985082236014958,-0.8267206500700088,High Achievers
23,68,2,0,0,1,0,28,2,9,0,61,93,0,2,0,23.333333333333332,57.5,0.0,2,-0.298504651458437,1.5260573899287724,-1.3222348078057327,At-Risk Students
23,68,2,0,0,1,0,26,2,3,1,88,71,1,0,1,30.666666666666668,50.900000000000006,0.0,3,0.14602320477060743,-0.7007168402299824,0.49781577218615697,Growth Potential
23,68,2,0,0,1,0,28,1,1,0,82,99,1,2,0,27.666666666666668,59.3,0.0,2,0.7511645268713036,1.018332004986502,-1.1385432490026846,At-Risk Students
23,68,2,0,0,1,0,20,1,3,0,77,69,0,1,2,26.666666666666668,50.3,0.0,0,-0.716940057391198,-0.059243775902512875,-0.3811734805748872,High Achievers
23,68,2,0,2,1,0,28,2,9,0,61,93,0,2,0,23.333333333333332,57.5,0.6666666666666666,2,-0.2929616195535529,1.484843297013499,-2.213329146795976,At-Risk Students
23,68,2,0,2,1,0,26,2,3,1,88,71,1,0,1,30.666666666666668,50.900000000000006,2.0,3,0.15156623667549152,-0.7419309331452558,-0.3932785668040865,Growth Potential
23,68,2,0,2,1,0,28,1,1,0,82,99,1,2,0,27.666666666666668,59.3,0.6666666666666666,2,0.7567075587761878,0.9771179120712286,-2.0296375879929283,At-Risk Students
23,68,2,0,2,1,0,20,1,3,0,77,69,0,1,2,26.666666666666668,50.3,1.0,0,-0.711397025486314,-0.10045786881778626,-1.2722678195651302,High Achievers
23,68,1,1,1,1,0,28,2,9,0,61,93,0,2,0,23.333333333333332,57.5,0.3333333333333333,2,-0.29573313550599506,1.5054503434711357,-1.7677819773008545,At-Risk Students
23,68,1,1,1,1,0,26,2,3,1,88,71,1,0,1,30.666666666666668,50.900000000000006,1.0,3,0.1487947207230495,-0.7213238866876192,0.05226860269103526,Growth Potential
23,68,1,1,1,1,0,28,1,1,0,82,99,1,2,0,27.666666666666668,59.3,0.3333333333333333,2,0.7539360428237457,0.9977249585288652,-1.5840904184978062,At-Risk Students
23,68,1,1,1,1,0,20,1,3,0,77,69,0,1,2,26.666666666666668,50.3,0.5,0,-0.714168541438756,-0.07985082236014958,-0.8267206500700088,High Achievers
27,79,0,0,0,1,1,28,0,2,1,85,57,1,1,2,29.333333333333332,51.599999999999994,0.0,3,-0.08227344881452925,-0.3331730381438119,2.004696919342329,Growth Potential
27,79,2,1,0,1,1,28,0,2,1,85,57,1,1,2,29.333333333333332,51.599999999999994,0.0,3,-0.08227344881452925,-0.3331730381438119,2.004696919342329,Growth Potential
24,73,1,1,1,1,0,19,0,8,0,54,44,1,2,3,20.666666666666668,44.7,0.3333333333333333,0,-2.707877558415391,0.16642642718714096,0.2351463562005191,High Achievers
24,73,1,1,1,1,0,27,0,1,1,67,69,1,2,2,23.0,52.2,0.3333333333333333,0,-1.2256890833338712,0.803458895192493,0.818953673578999,High Achievers
22,76,1,1,2,1,1,19,3,18,0,91,85,0,2,0,36.333333333333336,57.1,0.6666666666666666,1,2.172395020834002,-0.9657961068601331,-2.0431301462719307,Consistent Learners
22,76,1,1,2,1,1,23,2,12,1,88,49,0,2,3,33.666666666666664,46.3,0.6666666666666666,3,0.03187364677906765,-2.0886915126368897,0.2736785008728625,Growth Potential
22,76,1,0,2,1,1,19,3,18,0,91,85,0,2,0,36.333333333333336,57.1,0.6666666666666666,1,2.172395020834002,-0.9657961068601331,-2.0431301462719307,Consistent Learners
22,76,1,0,2,1,1,23,2,12,1,88,49,0,2,3,33.666666666666664,46.3,0.6666666666666666,3,0.03187364677906765,-2.0886915126368897,0.2736785008728625,Growth Potential
22,76,1,1,1,1,1,19,3,18,0,91,85,0,2,0,36.333333333333336,57.1,0.3333333333333333,1,2.1696235048815598,-0.9451890604024964,-1.5975829767768088,Consistent Learners
22,76,1,1,1,1,1,23,2,12,1,88,49,0,2,3,33.666666666666664,46.3,0.3333333333333333,3,0.029102130826625577,-2.068084466179253,0.7192256703679842,Growth Potential
22,76,0,1,0,1,1,19,3,18,0,91,85,0,2,0,36.333333333333336,57.1,0.0,1,2.166851988929118,-0.9245820139448597,-1.1520358072816868,Consistent Learners
22,76,0,1,0,1,1,23,2,12,1,88,49,0,2,3,33.666666666666664,46.3,0.0,3,0.026330614874183506,-2.0474774197216163,1.164772839863106,Growth Potential
12,99,2,1,1,0,1,25,2,5,0,55,84,1,2,1,20.0,59.7,0.3333333333333333,2,-0.6963124112222562,2.460235314122964,-1.0804697935505863,At-Risk Students
12,99,2,1,1,0,1,29,3,17,1,56,49,1,2,3,24.666666666666668,49.2,0.3333333333333333,0,-1.2984499748035006,-0.005217485331751166,0.6355309347439997,High Achievers
12,99,2,1,1,0,1,21,3,20,1,83,99,1,2,0,34.666666666666664,64.2,0.3333333333333333,1,2.7957688469804327,0.3743885599449958,-0.49795839377157963,Consistent Learners
12,99,1,0,1,1,1,25,2,5,0,55,84,1,2,1,20.0,59.7,0.3333333333333333,2,-0.6963124112222562,2.460235314122964,-1.0804697935505863,At-Risk Students
12,99,1,0,1,1,1,29,3,17,1,56,49,1,2,3,24.666666666666668,49.2,0.3333333333333333,0,-1.2984499748035006,-0.005217485331751166,0.6355309347439997,High Achievers
12,99,1,0,1,1,1,21,3,20,1,83,99,1,2,0,34.666666666666664,64.2,0.3333333333333333,1,2.7957688469804327,0.3743885599449958,-0.49795839377157963,Consistent Learners
12,99,2,1,1,1,1,25,2,5,0,55,84,1,2,1,20.0,59.7,0.3333333333333333,2,-0.6963124112222562,2.460235314122964,-1.0804697935505863,At-Risk Students
12,99,2,1,1,1,1,29,3,17,1,56,49,1,2,3,24.666666666666668,49.2,0.3333333333333333,0,-1.2984499748035006,-0.005217485331751166,0.6355309347439997,High Achievers
12,99,2,1,1,1,1,21,3,20,1,83,99,1,2,0,34.666666666666664,64.2,0.3333333333333333,1,2.7957688469804327,0.3743885599449958,-0.49795839377157963,Consistent Learners
26,69,1,1,1,1,1,25,0,8,1,84,92,0,0,0,31.0,58.7,1.0,1,1.315630752280497,0.42921046366820864,0.3887249943693717,Consistent Learners
26,69,1,1,1,1,1,18,3,5,0,82,81,0,1,1,29.0,55.400000000000006,0.5,1,0.5214035700395419,0.2149542745909592,-1.5253615560382716,Consistent Learners
26,69,1,1,1,1,1,20,1,2,0,90,93,1,1,0,30.666666666666668,59.0,0.5,1,1.312036915763948,0.48505330093308047,-1.1772316961644629,Consistent Learners
26,69,0,0,0,1,1,25,0,8,1,84,92,0,0,0,31.0,58.7,0.0,1,1.312859236328055,0.44981751012584537,0.8342721638644937,Consistent Learners
26,69,0,0,0,1,1,18,3,5,0,82,81,0,1,1,29.0,55.400000000000006,0.0,1,0.5186320540870998,0.2355613210485959,-1.07981438654315,Consistent Learners
26,69,0,0,0,1,1,20,1,2,0,90,93,1,1,0,30.666666666666668,59.0,0.0,1,1.309265399811506,0.5056603473907171,-0.7316845266693411,Consistent Learners
26,69,0,1,1,1,1,25,0,8,1,84,92,0,0,0,31.0,58.7,1.0,1,1.315630752280497,0.42921046366820864,0.3887249943693717,Consistent Learners
26,69,0,1,1,1,1,18,3,5,0,82,81,0,1,1,29.0,55.400000000000006,0.5,1,0.5214035700395419,0.2149542745909592,-1.5253615560382716,Consistent Learners
26,69,0,1,1,1,1,20,1,2,0,90,93,1,1,0,30.666666666666668,59.0,0.5,1,1.312036915763948,0.48505330093308047,-1.1772316961644629,Consistent Learners
26,69,1,0,0,1,1,25,0,8,1,84,92,0,0,0,31.0,58.7,0.0,1,1.312859236328055,0.44981751012584537,0.8342721638644937,Consistent Learners
26,69,1,0,0,1,1,18,3,5,0,82,81,0,1,1,29.0,55.400000000000006,0.0,1,0.5186320540870998,0.2355613210485959,-1.07981438654315,Consistent Learners
26,69,1,0,0,1,1,20,1,2,0,90,93,1,1,0,30.666666666666668,59.0,0.0,1,1.309265399811506,0.5056603473907171,-0.7316845266693411,Consistent Learners
19,84,2,1,0,1,0,21,3,13,0,91,49,0,1,3,34.666666666666664,47.5,0.0,3,0.44784227162248214,-1.9651595400560986,-0.14395970994627375,Growth Potential
19,84,2,1,0,1,0,27,2,8,0,98,66,1,0,2,35.333333333333336,52.599999999999994,0.0,1,1.2986956691961422,-1.2470056335229807,-0.1824966917676349,Consistent Learners
19,84,1,0,1,1,0,21,3,13,0,91,49,0,1,3,34.666666666666664,47.5,0.5,3,0.4506137875749241,-1.9857665865137353,-0.5895068794413953,Growth Potential
19,84,1,0,1,1,0,27,2,8,0,98,66,1,0,2,35.333333333333336,52.599999999999994,1.0,3,1.3014671851485842,-1.2676126799806173,-0.6280438612627566,Growth Potential
19,84,1,1,0,1,0,21,3,13,0,91,49,0,1,3,34.666666666666664,47.5,0.0,3,0.44784227162248214,-1.9651595400560986,-0.14395970994627375,Growth Potential
19,84,1,1,0,1,0,27,2,8,0,98,66,1,0,2,35.333333333333336,52.599999999999994,0.0,1,1.2986956691961422,-1.2470056335229807,-0.1824966917676349,Consistent Learners
19,84,1,1,1,1,0,21,3,13,0,91,49,0,1,3,34.666666666666664,47.5,0.5,3,0.4506137875749241,-1.9857665865137353,-0.5895068794413953,Growth Potential
19,84,1,1,1,1,0,27,2,8,0,98,66,1,0,2,35.333333333333336,52.599999999999994,1.0,3,1.3014671851485842,-1.2676126799806173,-0.6280438612627566,Growth Potential
19,84,0,0,2,1,0,21,3,13,0,91,49,0,1,3,34.666666666666664,47.5,1.0,3,0.4533853035273663,-2.006373632971372,-1.035054048936517,Growth Potential
19,84,0,0,2,1,0,27,2,8,0,98,66,1,0,2,35.333333333333336,52.599999999999994,2.0,3,1.3042387011010264,-1.288219726438254,-1.0735910307578782,Growth Potential
17,77,1,0,0,1,0,20,1,8,0,58,48,1,1,3,22.0,44.3,0.0,0,-2.4914850480630504,-0.09425722613114938,0.08837848115602973,High Achievers
17,77,1,0,0,1,0,21,3,5,1,77,92,1,2,0,27.666666666666668,57.5,0.0,2,0.4865355575732975,0.6615840952085055,-0.4361778770102875,At-Risk Students
17,77,1,0,0,1,0,18,1,16,1,88,63,1,2,2,35.0,48.8,0.0,3,0.6223300971736747,-1.9194091900651267,0.9190496418094666,Growth Potential
17,77,1,0,0,1,0,29,0,20,1,77,48,0,2,3,32.666666666666664,44.3,0.0,3,-0.48613155486775933,-2.1321682417159957,1.5801429133241915,Growth Potential
17,77,2,1,0,1,0,20,1,8,0,58,48,1,1,3,22.0,44.3,0.0,0,-2.4914850480630504,-0.09425722613114938,0.08837848115602973,High Achievers
17,77,2,1,0,1,0,21,3,5,1,77,92,1,2,0,27.666666666666668,57.5,0.0,2,0.4865355575732975,0.6615840952085055,-0.4361778770102875,At-Risk Students
17,77,2,1,0,1,0,18,1,16,1,88,63,1,2,2,35.0,48.8,0.0,3,0.6223300971736747,-1.9194091900651267,0.9190496418094666,Growth Potential
17,77,2,1,0,1,0,29,0,20,1,77,48,0,2,3,32.666666666666664,44.3,0.0,3,-0.48613155486775933,-2.1321682417159957,1.5801429133241915,Growth Potential
17,77,1,1,0,1,0,20,1,8,0,58,48,1,1,3,22.0,44.3,0.0,0,-2.4914850480630504,-0.09425722613114938,0.08837848115602973,High Achievers
17,77,1,1,0,1,0,21,3,5,1,77,92,1,2,0,27.666666666666668,57.5,0.0,2,0.4865355575732975,0.6615840952085055,-0.4361778770102875,At-Risk Students
17,77,1,1,0,1,0,18,1,16,1,88,63,1,2,2,35.0,48.8,0.0,3,0.6223300971736747,-1.9194091900651267,0.9190496418094666,Growth Potential
17,77,1,1,0,1,0,29,0,20,1,77,48,0,2,3,32.666666666666664,44.3,0.0,3,-0.48613155486775933,-2.1321682417159957,1.5801429133241915,Growth Potential
26,63,2,1,1,1,0,28,1,8,1,55,41,0,1,3,21.333333333333332,41.599999999999994,0.5,0,-2.9997318689362764,-0.42272207699817504,0.9734285328479236,High Achievers
26,63,2,0,1,1,0,28,1,8,1,55,41,0,1,3,21.333333333333332,41.599999999999994,0.5,0,-2.9997318689362764,-0.42272207699817504,0.9734285328479236,High Achievers
26,63,1,1,1,1,0,28,1,8,1,55,41,0,1,3,21.333333333333332,41.599999999999994,0.5,0,-2.9997318689362764,-0.42272207699817504,0.9734285328479236,High Achievers
16,80,1,0,2,0,1,29,2,15,0,86,72,1,2,1,33.666666666666664,52.0,0.6666666666666666,3,0.8777507975906775,-1.2243290937693323,-1.6242416437489484,Growth Potential
16,80,1,0,1,1,1,29,2,15,0,86,72,1,2,1,33.666666666666664,52.0,0.3333333333333333,3,0.8749792816382356,-1.2037220473116956,-1.1786944742538268,Growth Potential
16,80,1,1,2,1,1,29,2,15,0,86,72,1,2,1,33.666666666666664,52.0,0.6666666666666666,3,0.8777507975906775,-1.2243290937693323,-1.6242416437489484,Growth Potential
12,72,1,0,0,1,1,26,0,9,0,54,68,1,2,2,21.0,46.8,0.0,0,-2.360944512758543,0.3817902002893271,-0.5756080664629136,High Achievers
12,72,1,0,0,1,1,21,3,18,0,80,88,1,0,0,32.666666666666664,52.8,0.0,1,0.869058610007471,-0.8058436170509025,-1.8251455169243243,Consistent Learners
12,72,1,0,0,1,1,23,3,3,1,93,69,1,1,2,32.333333333333336,47.099999999999994,0.0,3,-0.10884164109894154,-1.6946103252902922,-0.2726355745396136,Growth Potential
12,72,1,0,0,1,1,25,0,3,1,56,47,0,2,3,20.0,40.5,0.0,0,-3.5104496766089324,-0.40546808283104796,1.0808578815826773,High Achievers
12,72,1,0,0,1,1,27,3,18,1,90,57,1,0,2,36.333333333333336,43.5,0.0,3,0.19652957667900026,-2.8902996938046894,0.09411453450501288,Growth Potential
12,72,2,1,2,1,1,26,0,9,0,54,68,1,2,2,21.0,46.8,0.6666666666666666,0,-2.3554014808536587,0.34057610737405364,-1.4667024054531568,High Achievers
12,72,2,1,2,1,1,21,3,18,0,80,88,1,0,0,32.666666666666664,52.8,2.0,1,0.874601641912355,-0.8470577099661758,-2.7162398559145675,Consistent Learners
12,72,2,1,2,1,1,23,3,3,1,93,69,1,1,2,32.333333333333336,47.099999999999994,1.0,3,-0.1032986091940574,-1.7358244182055655,-1.1637299135298569,Growth Potential
12,72,2,1,2,1,1,25,0,3,1,56,47,0,2,3,20.0,40.5,0.6666666666666666,0,-3.5049066447040484,-0.4466821757463213,0.18976354259243391,High Achievers
12,72,2,1,2,1,1,27,3,18,1,90,57,1,0,2,36.333333333333336,43.5,2.0,3,0.2020726085838844,-2.9315137867199628,-0.7969798044852304,Growth Potential
12,72,0,1,1,1,1,26,0,9,0,54,68,1,2,2,21.0,46.8,0.3333333333333333,0,-2.358172996806101,0.3611831538316904,-1.021155235958035,High Achievers
12,72,0,1,1,1,1,21,3,18,0,80,88,1,0,0,32.666666666666664,52.8,1.0,1,0.8718301259599129,-0.8264506635085391,-2.270692686419446,Consistent Learners
12,72,0,1,1,1,1,23,3,3,1,93,69,1,1,2,32.333333333333336,47.099999999999994,0.5,3,-0.10607012514649947,-1.7152173717479289,-0.7181827440347353,Growth Potential
12,72,0,1,1,1,1,25,0,3,1,56,47,0,2,3,20.0,40.5,0.3333333333333333,0,-3.50767816065649,-0.42607512928868463,0.6353107120875556,High Achievers
12,72,0,1,1,1,1,27,3,18,1,90,57,1,0,2,36.333333333333336,43.5,1.0,3,0.19930109263144222,-2.910906740262326,-0.35143263499010885,Growth Potential
12,72,1,1,2,1,1,26,0,9,0,54,68,1,2,2,21.0,46.8,0.6666666666666666,0,-2.3554014808536587,0.34057610737405364,-1.4667024054531568,High Achievers
12,72,1,1,2,1,1,21,3,18,0,80,88,1,0,0,32.666666666666664,52.8,2.0,1,0.874601641912355,-0.8470577099661758,-2.7162398559145675,Consistent Learners
12,72,1,1,2,1,1,23,3,3,1,93,69,1,1,2,32.333333333333336,47.099999999999994,1.0,3,-0.1032986091940574,-1.7358244182055655,-1.1637299135298569,Growth Potential
12,72,1,1,2,1,1,25,0,3,1,56,47,0,2,3,20.0,40.5,0.6666666666666666,0,-3.5049066447040484,-0.4466821757463213,0.18976354259243391,High Achievers
